auctions,repetition,bandwidth_exponent,method,bandwidth,true_reserve,population_target,population_target_bias,reserve_estimate,reserve_error,standard_error,ci_lower,ci_upper,confidence_set_length,confidence_hull_length,confidence_set_components,covers_exact_reserve,covers_population_target,bias_point,bias_upper_bound,richardson_difference,richardson_difference_se,fine_bandwidth_roots,medium_bandwidth_roots,coarse_bandwidth_roots,chain_count,any_multiple_roots,any_missing_root
2000,79,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7720805170789505,0.0002238093968296,0.0333429674798255,0.6842430052822936,0.8599180288756074,0.1756750235933137,0.1756750235933137,1,True,True,0.0078355144646095,0.0224852955361986,0.0235065433938285,0.0224231342932487,1,1,1,1,False,False
2000,79,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7456032272873332,-0.0262534803947876,0.0611104474301604,0.6258267503242188,0.8653797042504476,0.2395529539262288,0.2395529539262288,1,True,True,0.011935437953045,0.0435718595518107,0.035806313859135,0.0484230942838251,1,1,1,1,False,False
2000,79,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7456032272873332,-0.0262534803947876,0.0611104474301604,0.582254890772408,0.9089515638022584,0.3266966730298504,0.3266966730298504,1,True,True,0.011935437953045,0.0435718595518107,0.035806313859135,0.0484230942838251,1,1,1,1,False,False
2000,79,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7456032272873332,-0.0262534803947876,0.0611104474301604,0.582254890772408,0.9089515638022584,0.3266966730298504,0.3266966730298504,1,True,True,0.011935437953045,0.0435718595518107,0.035806313859135,0.0484230942838251,1,1,1,1,False,False
2000,80,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8377826929057484,0.0659259852236274,0.0329795797613241,0.7731427165735529,0.9024226692379438,0.1292799526643908,0.1292799526643908,1,False,True,0.0053224693881146,0.0165571491383329,-0.015967408164344,0.0171959383931911,1,1,1,1,False,False
2000,80,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8377826929057484,0.0659259852236274,0.0329795797613241,0.75658556743522,0.9189798183762768,0.1623942509410567,0.1623942509410567,1,True,True,0.0053224693881146,0.0165571491383329,-0.015967408164344,0.0171959383931911,1,1,1,1,False,False
2000,80,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8377826929057484,0.0659259852236274,0.0329795797613241,0.75658556743522,0.9189798183762768,0.1623942509410567,0.1623942509410567,1,True,True,0.0053224693881146,0.0165571491383329,-0.015967408164344,0.0171959383931911,1,1,1,1,False,False
2000,80,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8564539628412965,0.0845972551591756,0.0428439450520377,0.7724798305393025,0.9404280951432904,0.167948264603988,0.167948264603988,1,False,True,0.0090709322032512,0.0220855209502108,-0.0272127966097536,0.0199202888984075,1,1,1,1,False,False
2000,80,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8564539628412965,0.0845972551591756,0.0428439450520377,0.7503943095890917,0.9625136160935012,0.2121193065044095,0.2121193065044095,1,True,True,0.0090709322032512,0.0220855209502108,-0.0272127966097536,0.0199202888984075,1,1,1,1,False,False
2000,80,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8564539628412965,0.0845972551591756,0.0428439450520377,0.7503943095890917,0.9625136160935012,0.2121193065044095,0.2121193065044095,1,True,True,0.0090709322032512,0.0220855209502108,-0.0272127966097536,0.0199202888984075,1,1,1,1,False,False
2000,81,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8040166248113972,0.0321599171292763,0.0386451819881803,0.7282720681145638,0.8797611815082307,0.1514891133936668,0.1514891133936668,1,True,True,0.0011399785242879,0.0149548550219594,0.0034199355728639,0.021145219129089,1,1,1,1,False,False
2000,81,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8040166248113972,0.0321599171292763,0.0386451819881803,0.7133172130926043,0.8947160365301902,0.1813988234375858,0.1813988234375858,1,True,True,0.0011399785242879,0.0149548550219594,0.0034199355728639,0.021145219129089,1,1,1,1,False,False
2000,81,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8040166248113972,0.0321599171292763,0.0386451819881803,0.7133172130926043,0.8947160365301902,0.1813988234375858,0.1813988234375858,1,True,True,0.0011399785242879,0.0149548550219594,0.0034199355728639,0.021145219129089,1,1,1,1,False,False
2000,81,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8228260343235587,0.0509693266414378,0.0367651470950482,0.7507663460172642,0.8948857226298532,0.144119376612589,0.144119376612589,1,True,True,0.0075309661350637,0.0167377562066924,-0.0225928984051912,0.0140920256198398,1,1,1,1,False,False
2000,81,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8228260343235587,0.0509693266414378,0.0367651470950482,0.7340285898105718,0.9116234788365456,0.1775948890259737,0.1775948890259737,1,True,True,0.0075309661350637,0.0167377562066924,-0.0225928984051912,0.0140920256198398,1,1,1,1,False,False
2000,81,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8228260343235587,0.0509693266414378,0.0367651470950482,0.7340285898105718,0.9116234788365456,0.1775948890259737,0.1775948890259737,1,True,True,0.0075309661350637,0.0167377562066924,-0.0225928984051912,0.0140920256198398,1,1,1,1,False,False
2000,82,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8085075283828358,0.0366508207007149,0.028219665042549,0.7531969848994396,0.8638180718662319,0.1106210869667922,0.1106210869667922,1,True,True,0.0052828770831286,0.0131221038874126,-0.0158486312493859,0.0119988165371693,1,1,1,1,False,False
2000,82,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8085075283828358,0.0366508207007149,0.028219665042549,0.740074881012027,0.8769401757536446,0.1368652947416175,0.1368652947416175,1,True,True,0.0052828770831286,0.0131221038874126,-0.0158486312493859,0.0119988165371693,1,1,1,1,False,False
2000,82,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8085075283828358,0.0366508207007149,0.028219665042549,0.740074881012027,0.8769401757536446,0.1368652947416175,0.1368652947416175,1,True,True,0.0052828770831286,0.0131221038874126,-0.0158486312493859,0.0119988165371693,1,1,1,1,False,False
2000,82,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8278180560852424,0.0559613484031215,0.0251786457631748,0.7784679103894198,0.877168201781065,0.0987002913916452,0.0987002913916452,1,False,True,0.0099202476660592,0.0160476509902745,-0.0297607429981776,0.0093786785574724,1,1,1,1,False,False
2000,82,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8278180560852424,0.0559613484031215,0.0251786457631748,0.7624202593991452,0.8932158527713396,0.1307955933721944,0.1307955933721944,1,True,True,0.0099202476660592,0.0160476509902745,-0.0297607429981776,0.0093786785574724,1,1,1,1,False,False
2000,82,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8278180560852424,0.0559613484031215,0.0251786457631748,0.7624202593991452,0.8932158527713396,0.1307955933721944,0.1307955933721944,1,True,True,0.0099202476660592,0.0160476509902745,-0.0297607429981776,0.0093786785574724,1,1,1,1,False,False
2000,83,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.756451652215739,-0.0154050554663819,0.0501162324336778,0.6582238366457303,0.8546794677857477,0.1964556311400174,0.1964556311400174,1,True,True,0.0165538823815241,0.0395618393215268,0.0496616471445723,0.0352162606224531,1,1,1,1,False,False
2000,83,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.756451652215739,-0.0154050554663819,0.0501162324336778,0.6186619973242033,0.8942413071072746,0.2755793097830712,0.2755793097830712,1,True,True,0.0165538823815241,0.0395618393215268,0.0496616471445723,0.0352162606224531,1,1,1,1,False,False
2000,83,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.756451652215739,-0.0154050554663819,0.0501162324336778,0.6186619973242033,0.8942413071072746,0.2755793097830712,0.2755793097830712,1,True,True,0.0165538823815241,0.0395618393215268,0.0496616471445723,0.0352162606224531,1,1,1,1,False,False
2000,83,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7214196674676202,-0.0504370402145006,0.06796189201855,0.5882143591112622,0.8546249758239782,0.266410616712716,0.266410616712716,1,True,True,0.019476792776574,0.050061545348331,0.0584303783297223,0.0468133967935055,1,1,1,1,False,False
2000,83,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7214196674676202,-0.0504370402145006,0.06796189201855,0.5381528137629311,0.9046865211723092,0.3665337074093782,0.3665337074093782,1,True,True,0.019476792776574,0.050061545348331,0.0584303783297223,0.0468133967935055,1,1,1,1,False,False
2000,83,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7214196674676202,-0.0504370402145006,0.06796189201855,0.5381528137629311,0.9046865211723092,0.3665337074093782,0.3665337074093782,1,True,True,0.019476792776574,0.050061545348331,0.0584303783297223,0.0468133967935055,1,1,1,1,False,False
2000,84,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8023695729431325,0.0305128652610116,0.0382364433570917,0.7274261439632327,0.8773130019230323,0.1498868579597996,0.1498868579597996,1,True,True,0.0076540123519489,0.0212601571850311,0.0229620370558469,0.0208257318873706,1,1,1,1,False,False
2000,84,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8023695729431325,0.0305128652610116,0.0382364433570917,0.7061659867782015,0.8985731591080635,0.1924071723298619,0.1924071723298619,1,True,True,0.0076540123519489,0.0212601571850311,0.0229620370558469,0.0208257318873706,1,1,1,1,False,False
2000,84,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8023695729431325,0.0305128652610116,0.0382364433570917,0.7061659867782015,0.8985731591080635,0.1924071723298619,0.1924071723298619,1,True,True,0.0076540123519489,0.0212601571850311,0.0229620370558469,0.0208257318873706,1,1,1,1,False,False
2000,84,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.802858191299674,0.031001483617553,0.0353865643358993,0.7335005252013113,0.8722158573980366,0.1387153321967253,0.1387153321967253,1,True,True,0.0024712420481905,0.0148459766703107,0.0074137261445716,0.0189409203399798,1,1,1,1,False,False
2000,84,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.802858191299674,0.031001483617553,0.0353865643358993,0.7186545485310005,0.8870618340683474,0.1684072855373468,0.1684072855373468,1,True,True,0.0024712420481905,0.0148459766703107,0.0074137261445716,0.0189409203399798,1,1,1,1,False,False
2000,84,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.802858191299674,0.031001483617553,0.0353865643358993,0.7186545485310005,0.8870618340683474,0.1684072855373468,0.1684072855373468,1,True,True,0.0024712420481905,0.0148459766703107,0.0074137261445716,0.0189409203399798,1,1,1,1,False,False
2000,85,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7918855674848365,0.0200288598027156,0.036173847330178,0.7209848267176875,0.8627863082519855,0.141801481534298,0.141801481534298,1,True,True,0.0034925396782596,0.0173478991297644,0.0104776190347789,0.0212071828339358,1,1,1,1,False,False
2000,85,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7918855674848365,0.0200288598027156,0.036173847330178,0.7036369275879231,0.88013420738175,0.1764972797938269,0.1764972797938269,1,True,True,0.0034925396782596,0.0173478991297644,0.0104776190347789,0.0212071828339358,1,1,1,1,False,False
2000,85,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7918855674848365,0.0200288598027156,0.036173847330178,0.7036369275879231,0.88013420738175,0.1764972797938269,0.1764972797938269,1,True,True,0.0034925396782596,0.0173478991297644,0.0104776190347789,0.0212071828339358,1,1,1,1,False,False
2000,85,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.792661808028914,0.020805100346793,0.040847343579196,0.7126010146136897,0.8727226014441382,0.1601215868304484,0.1601215868304484,1,True,True,0.0014378540145704,0.0149114156157018,0.0043135620437114,0.0206227983690786,1,1,1,1,False,False
2000,85,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.792661808028914,0.020805100346793,0.040847343579196,0.6976895989979879,0.88763401705984,0.1899444180618521,0.1899444180618521,1,True,True,0.0014378540145704,0.0149114156157018,0.0043135620437114,0.0206227983690786,1,1,1,1,False,False
2000,85,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.792661808028914,0.020805100346793,0.040847343579196,0.6976895989979879,0.88763401705984,0.1899444180618521,0.1899444180618521,1,True,True,0.0014378540145704,0.0149114156157018,0.0043135620437114,0.0206227983690786,1,1,1,1,False,False
2000,86,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7090549235063633,-0.0628017841757575,0.0277723919683327,0.6546210352484312,0.7634888117642955,0.1088677765158643,0.1088677765158643,1,False,False,0.0138288524157701,0.0293183918328851,0.0414865572473104,0.0237084786996658,1,1,1,1,False,False
2000,86,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7090549235063633,-0.0628017841757575,0.0277723919683327,0.625302643415546,0.7928072035971807,0.1675045601816347,0.1675045601816347,1,True,True,0.0138288524157701,0.0293183918328851,0.0414865572473104,0.0237084786996658,1,1,1,1,False,False
2000,86,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7090549235063633,-0.0628017841757575,0.0277723919683327,0.625302643415546,0.7928072035971807,0.1675045601816347,0.1675045601816347,1,True,True,0.0138288524157701,0.0293183918328851,0.0414865572473104,0.0237084786996658,1,1,1,1,False,False
2000,86,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.6682376942757627,-0.1036190134063581,0.0455117026974991,0.5790347569886645,0.757440631562861,0.1784058745741965,0.1784058745741965,1,False,False,0.0190456531962825,0.0475130789707277,0.0571369595888475,0.0435725904710896,1,1,1,1,False,False
2000,86,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.6682376942757627,-0.1036190134063581,0.0455117026974991,0.5315216780179367,0.8049537105335888,0.273432032515652,0.273432032515652,1,True,True,0.0190456531962825,0.0475130789707277,0.0571369595888475,0.0435725904710896,1,1,1,1,False,False
2000,86,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.6682376942757627,-0.1036190134063581,0.0455117026974991,0.5315216780179367,0.8049537105335888,0.273432032515652,0.273432032515652,1,True,True,0.0190456531962825,0.0475130789707277,0.0571369595888475,0.0435725904710896,1,1,1,1,False,False
2000,87,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8439599364781137,0.0721032287959928,0.0385858353963278,0.7683316991013113,0.9195881738549162,0.1512564747536049,0.1512564747536049,1,True,True,0.0059314572839553,0.018760644011514,-0.0177943718518661,0.0196365102972836,1,1,1,1,False,False
2000,87,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8439599364781137,0.0721032287959928,0.0385858353963278,0.7495710550897973,0.9383488178664302,0.1887777627766329,0.1887777627766329,1,True,True,0.0059314572839553,0.018760644011514,-0.0177943718518661,0.0196365102972836,1,1,1,1,False,False
2000,87,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8439599364781137,0.0721032287959928,0.0385858353963278,0.7495710550897973,0.9383488178664302,0.1887777627766329,0.1887777627766329,1,True,True,0.0059314572839553,0.018760644011514,-0.0177943718518661,0.0196365102972836,1,1,1,1,False,False
2000,87,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.853006723074918,0.081150015392797,0.0499710945408954,0.7550633777747628,0.9509500683750732,0.1958866906003102,0.1958866906003102,1,True,True,0.0055156912491202,0.020730453927088,-0.0165470737473606,0.023287902058114,1,1,1,1,False,False
2000,87,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.853006723074918,0.081150015392797,0.0499710945408954,0.7343329238476748,0.9716805223021612,0.2373475984544863,0.2373475984544863,1,True,True,0.0055156912491202,0.020730453927088,-0.0165470737473606,0.023287902058114,1,1,1,1,False,False
2000,87,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.853006723074918,0.081150015392797,0.0499710945408954,0.7343329238476748,0.9716805223021612,0.2373475984544863,0.2373475984544863,1,True,True,0.0055156912491202,0.020730453927088,-0.0165470737473606,0.023287902058114,1,1,1,1,False,False
2000,88,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7806506908261133,0.0087939831439923,0.0430482837559736,0.696276054664405,0.8650253269878215,0.1687492723234165,0.1687492723234165,1,True,True,0.009262226585762,0.0267307756262173,0.0277866797572861,0.0267375750619214,1,1,1,1,False,False
2000,88,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7806506908261133,0.0087939831439923,0.0430482837559736,0.6695452790381876,0.8917561026140389,0.2222108235758513,0.2222108235758513,1,True,True,0.009262226585762,0.0267307756262173,0.0277866797572861,0.0267375750619214,1,1,1,1,False,False
2000,88,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7806506908261133,0.0087939831439923,0.0430482837559736,0.6695452790381876,0.8917561026140389,0.2222108235758513,0.2222108235758513,1,True,True,0.009262226585762,0.0267307756262173,0.0277866797572861,0.0267375750619214,1,1,1,1,False,False
2000,88,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7747987311080661,0.0029420234259451,0.0526423606224177,0.6716197042881272,0.8779777579280049,0.2063580536398777,0.2063580536398777,1,True,True,0.0057508557230016,0.0264235485532769,0.0172525671690048,0.0316418767810336,1,1,1,1,False,False
2000,88,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7747987311080661,0.0029420234259451,0.0526423606224177,0.6451961557348503,0.9044013064812818,0.2592051507464314,0.2592051507464314,1,True,True,0.0057508557230016,0.0264235485532769,0.0172525671690048,0.0316418767810336,1,1,1,1,False,False
2000,88,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7747987311080661,0.0029420234259451,0.0526423606224177,0.6451961557348503,0.9044013064812818,0.2592051507464314,0.2592051507464314,1,True,True,0.0057508557230016,0.0264235485532769,0.0172525671690048,0.0316418767810336,1,1,1,1,False,False
2000,89,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7343029154749265,-0.0375537922071943,0.0410656173247151,0.6538143055184847,0.8147915254313683,0.1609772199128836,0.1609772199128836,1,True,True,0.0179672301259936,0.037339933289806,0.053901690377981,0.0296520966793046,1,1,1,1,False,False
2000,89,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7343029154749265,-0.0375537922071943,0.0410656173247151,0.6164743722286787,0.8521314587211744,0.2356570864924956,0.2356570864924956,1,True,True,0.0179672301259936,0.037339933289806,0.053901690377981,0.0296520966793046,1,1,1,1,False,False
2000,89,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7343029154749265,-0.0375537922071943,0.0410656173247151,0.6164743722286787,0.8521314587211744,0.2356570864924956,0.2356570864924956,1,True,True,0.0179672301259936,0.037339933289806,0.053901690377981,0.0296520966793046,1,1,1,1,False,False
2000,89,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.703222045807473,-0.0686346618746478,0.0522283343378949,0.600854510505199,0.8055895811097471,0.2047350706045481,0.2047350706045481,1,True,True,0.0184387038780943,0.0440897050974822,0.0553161116342829,0.0392617365602876,1,1,1,1,False,False
2000,89,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.703222045807473,-0.0686346618746478,0.0522283343378949,0.5567648054077168,0.8496792862072293,0.2929144807995125,0.2929144807995125,1,True,True,0.0184387038780943,0.0440897050974822,0.0553161116342829,0.0392617365602876,1,1,1,1,False,False
2000,89,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.703222045807473,-0.0686346618746478,0.0522283343378949,0.5567648054077168,0.8496792862072293,0.2929144807995125,0.2929144807995125,1,True,True,0.0184387038780943,0.0440897050974822,0.0553161116342829,0.0392617365602876,1,1,1,1,False,False
2000,90,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8150850708662875,0.0432283631841665,0.0389319965337907,0.7387783576600575,0.8913917840725174,0.1526134264124599,0.1526134264124599,1,True,True,0.0002690481787244,0.0142779278074986,0.0008071445361732,0.0214421626971034,1,1,1,1,False,False
2000,90,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8150850708662875,0.0432283631841665,0.0389319965337907,0.7245004298525588,0.905669711880016,0.1811692820274573,0.1811692820274573,1,True,True,0.0002690481787244,0.0142779278074986,0.0008071445361732,0.0214421626971034,1,1,1,1,False,False
2000,90,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8150850708662875,0.0432283631841665,0.0389319965337907,0.7245004298525588,0.905669711880016,0.1811692820274573,0.1811692820274573,1,True,True,0.0002690481787244,0.0142779278074986,0.0008071445361732,0.0214421626971034,1,1,1,1,False,False
2000,90,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8225227668043753,0.0506660591222544,0.0462144012581615,0.7319425403383787,0.913102993270372,0.1811604529319932,0.1811604529319932,1,True,True,0.0029707007584045,0.016696679456132,-0.0089121022752135,0.0210091510679502,1,1,1,1,False,False
2000,90,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8225227668043753,0.0506660591222544,0.0462144012581615,0.7152458608822466,0.929799672726504,0.2145538118442573,0.2145538118442573,1,True,True,0.0029707007584045,0.016696679456132,-0.0089121022752135,0.0210091510679502,1,1,1,1,False,False
2000,90,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8225227668043753,0.0506660591222544,0.0462144012581615,0.7152458608822466,0.929799672726504,0.2145538118442573,0.2145538118442573,1,True,True,0.0029707007584045,0.016696679456132,-0.0089121022752135,0.0210091510679502,1,1,1,1,False,False
2000,91,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7743146680841236,0.0024579604020027,0.0348351143179798,0.7060378440208832,0.8425914921473641,0.1365536481264808,0.1365536481264808,1,True,True,0.0011015565538074,0.0147545304290956,-0.0033046696614223,0.020897408992788,1,1,1,1,False,False
2000,91,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7743146680841236,0.0024579604020027,0.0348351143179798,0.6912833135917875,0.8573460225764598,0.1660627089846722,0.1660627089846722,1,True,True,0.0011015565538074,0.0147545304290956,-0.0033046696614223,0.020897408992788,1,1,1,1,False,False
2000,91,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7743146680841236,0.0024579604020027,0.0348351143179798,0.6912833135917875,0.8573460225764598,0.1660627089846722,0.1660627089846722,1,True,True,0.0011015565538074,0.0147545304290956,-0.0033046696614223,0.020897408992788,1,1,1,1,False,False
2000,91,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7859305514976939,0.0140738438155729,0.0432877592150852,0.7010865434361268,0.870774559559261,0.1696880161231342,0.1696880161231342,1,True,True,0.0056887012535449,0.0194833667998284,-0.017066103760635,0.0211142839994134,1,1,1,1,False,False
2000,91,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7859305514976939,0.0140738438155729,0.0432877592150852,0.6816031766362983,0.8902579263590894,0.208654749722791,0.208654749722791,1,True,True,0.0056887012535449,0.0194833667998284,-0.017066103760635,0.0211142839994134,1,1,1,1,False,False
2000,91,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7859305514976939,0.0140738438155729,0.0432877592150852,0.6816031766362983,0.8902579263590894,0.208654749722791,0.208654749722791,1,True,True,0.0056887012535449,0.0194833667998284,-0.017066103760635,0.0211142839994134,1,1,1,1,False,False
2000,92,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.815536812873177,0.0436801051910561,0.0335239063430484,0.7498299564408021,0.881243669305552,0.1314137128647499,0.1314137128647499,1,True,True,0.0032154290301808,0.0144551731074642,-0.0096462870905426,0.0172036899142093,1,1,1,1,False,False
2000,92,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.815536812873177,0.0436801051910561,0.0335239063430484,0.7353747833333378,0.8956988424130162,0.1603240590796784,0.1603240590796784,1,True,True,0.0032154290301808,0.0144551731074642,-0.0096462870905426,0.0172036899142093,1,1,1,1,False,False
2000,92,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.815536812873177,0.0436801051910561,0.0335239063430484,0.7353747833333378,0.8956988424130162,0.1603240590796784,0.1603240590796784,1,True,True,0.0032154290301808,0.0144551731074642,-0.0096462870905426,0.0172036899142093,1,1,1,1,False,False
2000,92,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8253526028580052,0.0534958951758842,0.0421465156808522,0.7427454321235347,0.9079597735924756,0.1652143414689408,0.1652143414689408,1,True,True,0.0050398535563672,0.0178868083015136,-0.0151195606691016,0.019663706242571,1,1,1,1,False,False
